2023-12-10 02:59:50.408646,20.63,86.14
2023-12-10 02:59:54.017251,20.61,86.15
2023-12-10 02:59:57.625632,20.63,86.22
2023-12-10 03:00:01.234086,20.62,86.25
2023-12-10 03:00:04.842493,20.64,86.28
2023-12-10 03:00:08.451091,20.65,86.21
2023-12-10 03:00:12.059551,20.63,86.16
2023-12-10 03:00:15.668005,20.64,86.13
2023-12-10 03:00:19.276248,20.62,86.18
2023-12-10 03:00:22.884607,20.63,86.18
2023-12-10 03:00:26.493324,20.64,86.19
2023-12-10 03:00:30.101751,20.67,86.16
2023-12-10 03:00:33.710063,20.67,86.14
2023-12-10 03:00:37.317476,20.70,86.09
2023-12-10 03:00:40.926259,20.70,86.08
2023-12-10 03:00:44.534666,20.69,86.12
2023-12-10 03:00:48.142887,20.69,86.09
2023-12-10 03:00:51.751779,20.70,86.14
2023-12-10 03:00:55.360037,20.69,86.14
2023-12-10 03:00:58.968581,20.67,86.11
2023-12-10 03:01:02.577214,20.66,86.15
2023-12-10 03:01:06.184574,20.66,86.20
2023-12-10 03:01:09.792843,20.68,86.24
2023-12-10 03:01:13.401259,20.69,86.21
2023-12-10 03:01:17.010331,20.71,86.20
2023-12-10 03:01:20.618773,20.72,86.10
2023-12-10 03:01:24.227062,20.71,86.03
2023-12-10 03:01:27.835712,20.72,86.03
2023-12-10 03:01:31.444093,20.71,86.04
2023-12-10 03:01:35.052864,20.72,86.02
2023-12-10 03:01:38.661561,20.73,86.00
2023-12-10 03:01:42.269864,20.73,85.99
2023-12-10 03:01:45.878265,20.72,85.96
2023-12-10 03:01:49.486706,20.72,85.98
2023-12-10 03:01:53.095353,20.73,86.01
2023-12-10 03:01:56.703697,20.70,86.01
2023-12-10 03:02:00.312250,20.69,86.09
2023-12-10 03:02:03.920622,20.69,86.05
2023-12-10 03:02:07.529235,20.70,86.13
2023-12-10 03:02:11.137618,20.74,86.41
2023-12-10 03:02:14.745890,20.79,86.64
2023-12-10 03:02:18.354693,20.85,86.98
2023-12-10 03:02:21.963000,20.96,87.00
2023-12-10 03:02:25.571360,21.07,87.78
2023-12-10 03:02:44.476519,20.97,85.30
2023-12-10 03:02:48.085127,20.90,85.23
2023-12-10 03:02:51.693468,20.85,85.30
2023-12-10 03:02:55.301984,20.83,85.40
2023-12-10 03:02:58.910669,20.83,85.46
2023-12-10 03:03:02.519468,20.78,85.52
2023-12-10 03:03:06.127854,20.77,85.61
2023-12-10 03:03:09.736051,20.76,85.67
2023-12-10 03:03:13.344401,20.75,85.71
2023-12-10 03:03:16.953442,20.74,85.84
2023-12-10 03:03:20.561889,20.76,86.13
2023-12-10 03:03:24.170190,20.77,86.25
2023-12-10 03:03:27.778846,20.77,86.16
2023-12-10 03:03:31.387622,20.78,86.16
2023-12-10 03:03:34.996359,20.79,86.15
2023-12-10 03:03:38.604697,20.77,86.11
2023-12-10 03:03:42.213295,20.76,86.09
2023-12-10 03:03:45.821044,20.75,86.07
2023-12-10 03:03:49.429727,20.77,86.16
2023-12-10 03:03:53.037996,20.76,86.16
2023-12-10 03:03:56.646403,20.73,85.99
2023-12-10 03:04:00.255311,20.68,85.99
2023-12-10 03:04:03.863507,20.66,86.08
2023-12-10 03:04:07.471749,20.67,86.14
2023-12-10 03:04:11.080100,20.66,86.16
2023-12-10 03:04:14.689120,20.67,86.16
2023-12-10 03:04:18.297560,20.68,86.21
2023-12-10 03:04:21.905172,20.67,86.17
2023-12-10 03:04:25.513534,20.68,86.21
2023-12-10 03:04:29.122176,20.65,86.17
2023-12-10 03:04:32.730732,20.62,86.21
2023-12-10 03:04:36.338842,20.61,86.19
2023-12-10 03:04:39.947177,20.57,86.29
2023-12-10 03:04:43.555887,20.56,86.40
2023-12-10 03:04:47.164228,20.57,86.54
2023-12-10 03:04:50.772674,20.57,86.53
2023-12-10 03:04:54.381203,20.57,86.54
2023-12-10 03:04:57.989633,20.57,86.52
2023-12-10 03:05:01.598528,20.52,86.44
2023-12-10 03:05:05.206589,20.50,86.54
2023-12-10 03:05:08.815258,20.49,86.75
2023-12-10 03:05:12.423608,20.52,86.81
2023-12-10 03:05:16.031924,20.53,86.81
2023-12-10 03:05:19.640710,20.55,86.81
2023-12-10 03:05:23.248948,20.56,86.72
2023-12-10 03:05:26.857274,20.56,86.74
2023-12-10 03:05:30.465910,20.58,86.68
2023-12-10 03:05:34.074315,20.57,86.69
2023-12-10 03:05:37.683244,20.57,86.69
2023-12-10 03:05:41.291700,20.59,86.68
2023-12-10 03:05:44.900449,20.58,86.71
2023-12-10 03:05:48.508705,20.56,86.67
2023-12-10 03:05:52.116929,20.57,86.78
2023-12-10 03:05:55.725570,20.57,86.68
2023-12-10 03:05:59.334275,20.54,86.64
2023-12-10 03:06:02.942543,20.52,86.68
2023-12-10 03:06:06.550863,20.52,86.79
2023-12-10 03:06:10.159239,20.52,86.87
2023-12-10 03:06:13.767951,20.50,86.89
2023-12-10 03:06:17.376284,20.52,86.93
2023-12-10 03:06:20.984534,20.49,86.78
2023-12-10 03:06:24.593272,20.44,86.88
2023-12-10 03:06:28.201477,20.38,86.87
2023-12-10 03:06:31.810145,20.34,87.00
2023-12-10 03:06:35.418472,20.30,87.25
2023-12-10 03:06:39.027095,20.29,87.42
2023-12-10 03:06:42.635384,20.26,87.61
2023-12-10 03:06:46.244412,20.27,87.68
2023-12-10 03:06:49.852838,20.23,87.77
2023-12-10 03:06:53.461357,20.22,87.94
2023-12-10 03:06:57.069700,20.24,88.08
2023-12-10 03:07:00.677992,20.26,88.12
2023-12-10 03:07:04.285644,20.29,88.20
2023-12-10 03:07:07.893944,20.32,88.24
2023-12-10 03:07:11.502595,20.35,88.39
2023-12-10 03:07:15.111218,20.38,88.38
2023-12-10 03:07:18.719930,20.38,88.39
2023-12-10 03:07:22.328188,20.41,88.40
2023-12-10 03:07:25.936849,20.41,88.32
2023-12-10 03:07:29.545883,20.44,88.22
2023-12-10 03:07:33.154241,20.43,88.19
2023-12-10 03:07:36.762418,20.44,88.14
2023-12-10 03:07:40.371162,20.45,88.06
2023-12-10 03:07:43.980058,20.45,88.04
2023-12-10 03:07:47.588390,20.42,87.99
2023-12-10 03:07:51.197135,20.43,87.99
2023-12-10 03:07:54.805298,20.41,88.00
2023-12-10 03:07:58.414250,20.41,88.04
2023-12-10 03:08:02.022969,20.41,88.09
2023-12-10 03:08:05.631301,20.42,88.08
2023-12-10 03:08:09.239887,20.43,88.09
2023-12-10 03:08:12.848249,20.44,88.12
2023-12-10 03:08:16.457159,20.43,88.13
2023-12-10 03:08:20.065447,20.42,88.22
2023-12-10 03:08:23.674081,20.43,88.27
2023-12-10 03:08:27.282352,20.45,88.28
2023-12-10 03:08:30.891516,20.47,88.36
2023-12-10 03:08:34.499652,20.47,88.37
2023-12-10 03:08:38.108356,20.46,88.37
2023-12-10 03:08:41.716588,20.48,88.35
2023-12-10 03:08:45.325567,20.49,88.25
2023-12-10 03:08:48.934268,20.42,88.10
2023-12-10 03:08:52.542571,20.40,88.13
2023-12-10 03:08:56.151171,20.41,88.14
2023-12-10 03:08:59.760551,20.38,88.26
2023-12-10 03:09:03.368572,20.36,88.36
2023-12-10 03:09:06.976698,20.39,88.43
2023-12-10 03:09:10.586104,20.42,88.46
2023-12-10 03:09:14.193713,20.43,88.35
2023-12-10 03:09:17.802644,20.39,88.40
2023-12-10 03:09:21.411361,20.40,88.52
2023-12-10 03:09:25.019514,20.41,88.47
2023-12-10 03:09:28.628522,20.39,88.40
2023-12-10 03:09:32.237161,20.41,88.44
2023-12-10 03:09:35.845515,20.40,88.46
2023-12-10 03:09:39.453836,20.41,88.43
2023-12-10 03:09:43.062544,20.41,88.44
2023-12-10 03:09:46.671512,20.41,88.42
2023-12-10 03:09:50.279753,20.43,88.49
2023-12-10 03:09:53.888310,20.43,88.49
2023-12-10 03:09:57.496639,20.42,88.49
2023-12-10 03:10:01.105720,20.41,88.40
2023-12-10 03:10:04.714003,20.36,88.34
2023-12-10 03:10:08.322887,20.38,88.49
2023-12-10 03:10:11.931434,20.41,88.55
2023-12-10 03:10:15.539680,20.42,88.50
2023-12-10 03:10:19.148603,20.45,88.44
2023-12-10 03:10:22.756945,20.45,88.40
2023-12-10 03:10:26.365668,20.46,88.38
2023-12-10 03:10:29.973940,20.46,88.38
2023-12-10 03:10:33.583050,20.48,88.41
2023-12-10 03:10:37.191622,20.49,88.41
2023-12-10 03:10:40.800022,20.48,88.39
2023-12-10 03:10:44.408520,20.45,88.39
2023-12-10 03:10:48.017527,20.45,88.34
2023-12-10 03:10:51.625899,20.42,88.34
2023-12-10 03:10:55.234488,20.42,88.42
2023-12-10 03:10:58.842875,20.42,88.53
2023-12-10 03:11:02.451512,20.46,88.45
2023-12-10 03:11:06.060836,20.47,88.37
2023-12-10 03:11:09.669075,20.45,88.40
2023-12-10 03:11:13.277491,20.44,88.38
2023-12-10 03:11:16.885818,20.44,88.41
2023-12-10 03:11:20.494753,20.43,88.41
2023-12-10 03:11:24.103406,20.41,88.51
2023-12-10 03:11:27.711681,20.41,88.51
2023-12-10 03:11:31.320366,20.40,88.60
2023-12-10 03:11:34.928603,20.41,88.66
2023-12-10 03:11:38.537323,20.41,88.64
2023-12-10 03:11:42.145639,20.43,88.65
2023-12-10 03:11:45.754216,20.43,88.61
2023-12-10 03:11:49.362708,20.44,88.58
2023-12-10 03:11:52.971161,20.41,88.58
2023-12-10 03:11:56.579429,20.41,88.62
2023-12-10 03:12:00.188113,20.41,88.71
2023-12-10 03:12:03.796375,20.41,88.67
2023-12-10 03:12:07.404996,20.42,88.66
2023-12-10 03:12:11.013684,20.42,88.62
2023-12-10 03:12:14.622380,20.44,88.63
2023-12-10 03:12:18.230659,20.43,88.65
2023-12-10 03:12:21.839047,20.43,88.67
2023-12-10 03:12:25.447513,20.43,88.67
2023-12-10 03:12:29.055883,20.42,88.62
2023-12-10 03:12:32.663516,20.41,88.58
2023-12-10 03:12:36.271886,20.41,88.62
2023-12-10 03:12:39.880400,20.40,88.69
2023-12-10 03:12:43.489502,20.42,88.69
2023-12-10 03:12:47.097671,20.43,88.76
2023-12-10 03:12:50.706311,20.41,88.74
2023-12-10 03:12:54.314574,20.43,88.75
2023-12-10 03:12:57.923598,20.41,88.73
2023-12-10 03:13:01.532284,20.40,88.78
2023-12-10 03:13:05.140479,20.40,88.82
2023-12-10 03:13:08.749302,20.43,88.89
2023-12-10 03:13:12.358175,20.44,88.80
2023-12-10 03:13:15.966786,20.44,88.80
2023-12-10 03:13:19.575169,20.47,88.74
2023-12-10 03:13:23.183391,20.48,88.68
2023-12-10 03:13:26.792354,20.51,88.60
2023-12-10 03:13:30.400980,20.49,88.61
2023-12-10 03:13:34.009206,20.51,88.53
2023-12-10 03:13:37.617855,20.48,88.44
2023-12-10 03:13:41.226191,20.47,88.37
2023-12-10 03:13:44.835560,20.43,88.33
2023-12-10 03:13:48.443877,20.38,88.42
2023-12-10 03:13:52.052857,20.36,88.60
2023-12-10 03:13:55.660719,20.36,88.69
2023-12-10 03:13:59.269759,20.34,88.80
2023-12-10 03:14:02.878030,20.34,88.90
2023-12-10 03:14:06.486888,20.33,88.94
2023-12-10 03:14:10.094944,20.36,88.96
2023-12-10 03:14:13.703909,20.39,88.92
2023-12-10 03:14:17.312545,20.43,88.87
2023-12-10 03:14:20.921280,20.47,88.86
2023-12-10 03:14:24.529401,20.48,88.85
2023-12-10 03:14:28.138345,20.49,88.80
2023-12-10 03:14:31.747057,20.51,88.71
2023-12-10 03:14:35.355376,20.52,88.65
2023-12-10 03:14:38.963941,20.51,88.57
2023-12-10 03:14:42.572159,20.52,88.59
2023-12-10 03:14:46.181127,20.50,88.55
2023-12-10 03:14:49.789920,20.49,88.64
2023-12-10 03:14:53.398040,20.48,88.57
2023-12-10 03:14:57.006697,20.45,88.58
2023-12-10 03:15:00.615898,20.45,88.59
2023-12-10 03:15:04.223951,20.46,88.63
2023-12-10 03:15:07.832823,20.45,88.63
2023-12-10 03:15:11.441219,20.47,88.66
2023-12-10 03:15:15.050330,20.46,88.69
2023-12-10 03:15:18.658561,20.44,88.64
2023-12-10 03:15:22.267429,20.44,88.67
2023-12-10 03:15:25.875449,20.42,88.66
2023-12-10 03:15:29.484412,20.41,88.74
2023-12-10 03:15:33.093001,20.42,88.91
2023-12-10 03:15:36.701198,20.44,88.88
2023-12-10 03:15:40.309876,20.46,88.74
2023-12-10 03:15:43.917182,20.46,88.61
2023-12-10 03:15:47.525713,20.40,88.48
2023-12-10 03:15:51.134432,20.38,88.52
2023-12-10 03:15:54.742632,20.36,88.61
2023-12-10 03:15:58.351570,20.30,88.69
2023-12-10 03:16:01.960203,20.32,88.78
2023-12-10 03:16:05.568611,20.34,88.84
2023-12-10 03:16:09.177102,20.36,88.86
2023-12-10 03:16:12.786174,20.38,88.86
2023-12-10 03:16:16.395350,20.38,88.80
2023-12-10 03:16:20.002995,20.40,88.79
2023-12-10 03:16:23.611670,20.40,88.82
2023-12-10 03:16:27.219948,20.40,88.82
2023-12-10 03:16:30.828559,20.39,88.85
2023-12-10 03:16:34.437086,20.38,88.86
2023-12-10 03:16:38.045316,20.37,88.91
2023-12-10 03:16:41.653963,20.37,88.99
2023-12-10 03:16:45.262466,20.37,88.98
2023-12-10 03:16:48.870880,20.37,88.94
2023-12-10 03:16:52.479496,20.34,88.91
2023-12-10 03:16:56.087688,20.31,88.94
2023-12-10 03:16:59.696325,20.33,89.03
2023-12-10 03:17:03.304615,20.34,89.09
2023-12-10 03:17:06.913561,20.34,89.05
2023-12-10 03:17:10.522281,20.33,89.03
2023-12-10 03:17:14.130822,20.34,89.10
2023-12-10 03:17:17.739076,20.36,89.13
2023-12-10 03:17:21.347652,20.35,89.10
2023-12-10 03:17:24.955884,20.34,89.13
2023-12-10 03:17:28.564590,20.34,89.11
2023-12-10 03:17:32.172803,20.35,89.06
2023-12-10 03:17:35.781385,20.36,89.03
2023-12-10 03:17:39.390377,20.36,89.01
2023-12-10 03:17:42.998935,20.34,88.92
2023-12-10 03:17:46.607342,20.33,88.93
2023-12-10 03:17:50.215861,20.33,89.01
2023-12-10 03:17:53.824870,20.31,89.14
2023-12-10 03:17:57.433249,20.31,89.24
2023-12-10 03:18:01.041758,20.32,89.24
2023-12-10 03:18:04.650105,20.34,89.26
2023-12-10 03:18:08.258773,20.35,89.30
2023-12-10 03:18:11.867544,20.34,89.34
2023-12-10 03:18:15.475809,20.35,89.37
2023-12-10 03:18:19.084430,20.35,89.30
2023-12-10 03:18:22.693030,20.37,89.29
2023-12-10 03:18:26.301969,20.37,89.30
2023-12-10 03:18:29.910260,20.37,89.29
2023-12-10 03:18:33.518846,20.36,89.35
2023-12-10 03:18:37.127578,20.38,89.59
2023-12-10 03:18:40.736104,20.38,89.52
2023-12-10 03:18:44.344710,20.37,89.44
2023-12-10 03:18:47.953393,20.38,89.52
2023-12-10 03:18:51.561675,20.40,89.62
2023-12-10 03:18:55.170510,20.41,89.75
2023-12-10 03:18:58.779103,20.43,89.69
2023-12-10 03:19:02.387345,20.42,89.66
2023-12-10 03:19:05.996346,20.42,89.81
2023-12-10 03:19:09.605467,20.42,89.92
2023-12-10 03:19:13.213566,20.43,89.69
2023-12-10 03:19:16.821786,20.43,89.81
2023-12-10 03:19:20.430564,20.45,89.79
2023-12-10 03:19:24.038984,20.45,89.80
2023-12-10 03:19:27.647634,20.45,89.83
2023-12-10 03:19:31.256246,20.46,89.77
2023-12-10 03:19:34.865325,20.47,89.76
2023-12-10 03:19:38.473145,20.47,89.78
2023-12-10 03:19:42.082513,20.47,89.74
2023-12-10 03:19:45.690639,20.48,89.86
2023-12-10 03:19:49.298959,20.47,89.85
2023-12-10 03:19:52.907568,20.47,89.66
2023-12-10 03:19:56.516448,20.47,89.60
2023-12-10 03:20:00.125156,20.46,89.73
2023-12-10 03:20:03.733295,20.46,89.77
2023-12-10 03:20:07.341895,20.48,89.97
2023-12-10 03:20:10.950242,20.46,89.93
2023-12-10 03:20:14.559124,20.47,89.83
2023-12-10 03:20:18.167913,20.46,89.74
2023-12-10 03:20:21.776005,20.47,89.72
2023-12-10 03:20:25.384604,20.45,89.54
2023-12-10 03:20:28.993589,20.36,89.38
2023-12-10 03:20:32.602230,20.31,89.67
2023-12-10 03:20:36.210489,20.28,89.75
2023-12-10 03:20:39.819133,20.26,89.99
2023-12-10 03:20:43.428360,20.25,90.07
2023-12-10 03:20:47.036548,20.27,90.19
2023-12-10 03:20:50.644813,20.29,90.18
2023-12-10 03:20:54.253467,20.32,90.22
2023-12-10 03:20:57.862430,20.32,90.15
2023-12-10 03:21:01.470654,20.34,90.16
2023-12-10 03:21:05.079164,20.34,90.15
2023-12-10 03:21:08.687794,20.35,90.25
2023-12-10 03:21:12.296172,20.38,90.29
2023-12-10 03:21:15.904977,20.38,90.29
2023-12-10 03:21:19.513619,20.39,90.16
2023-12-10 03:21:23.122293,20.41,90.10
2023-12-10 03:21:26.730423,20.42,90.01
2023-12-10 03:21:30.339380,20.42,89.99
2023-12-10 03:21:33.948149,20.42,89.92
2023-12-10 03:21:37.556325,20.41,89.91
2023-12-10 03:21:41.165295,20.41,89.95
2023-12-10 03:21:44.773773,20.42,90.01
2023-12-10 03:21:48.382474,20.42,89.94
2023-12-10 03:21:51.990583,20.43,89.90
2023-12-10 03:21:55.599292,20.44,89.94
2023-12-10 03:21:59.207864,20.46,89.97
2023-12-10 03:22:02.816797,20.47,89.92
2023-12-10 03:22:06.425354,20.47,89.85
2023-12-10 03:22:10.033526,20.45,89.87
2023-12-10 03:22:13.642167,20.45,90.02
2023-12-10 03:22:17.250470,20.44,90.18
2023-12-10 03:22:20.859134,20.44,90.18
2023-12-10 03:22:24.467564,20.46,90.30
2023-12-10 03:22:28.075824,20.44,90.18
2023-12-10 03:22:31.684503,20.40,90.14
2023-12-10 03:22:35.292774,20.41,90.06
2023-12-10 03:22:38.901603,20.42,89.96
2023-12-10 03:22:42.509950,20.42,89.92
2023-12-10 03:22:46.118580,20.44,89.84
2023-12-10 03:22:49.726753,20.45,89.87
2023-12-10 03:22:53.335280,20.46,89.75
2023-12-10 03:22:56.943540,20.47,89.71
2023-12-10 03:23:00.552156,20.47,89.67
2023-12-10 03:23:04.160698,20.47,89.66
2023-12-10 03:23:07.769106,20.49,89.74
2023-12-10 03:23:11.377960,20.48,89.73
2023-12-10 03:23:14.986548,20.47,89.71
2023-12-10 03:23:18.595788,20.43,89.70
2023-12-10 03:23:22.203284,20.40,89.71
2023-12-10 03:23:25.811948,20.39,89.82
2023-12-10 03:23:29.420913,20.38,89.85
2023-12-10 03:23:33.029615,20.39,89.96
2023-12-10 03:23:36.637621,20.41,90.03
2023-12-10 03:23:40.246302,20.39,90.02
2023-12-10 03:23:43.855159,20.39,89.91
2023-12-10 03:23:47.463872,20.39,90.13
2023-12-10 03:23:51.072113,20.40,90.13
2023-12-10 03:23:54.680621,20.40,90.19
2023-12-10 03:23:58.289556,20.40,90.24
2023-12-10 03:24:01.898208,20.41,90.24
2023-12-10 03:24:05.506352,20.43,90.29
2023-12-10 03:24:09.114956,20.43,90.36
2023-12-10 03:24:12.724068,20.43,90.30
2023-12-10 03:24:16.332276,20.41,90.18
2023-12-10 03:24:19.940738,20.41,90.11
2023-12-10 03:24:23.549368,20.43,90.10
2023-12-10 03:24:27.157515,20.44,90.05
2023-12-10 03:24:30.766437,20.42,90.01
2023-12-10 03:24:34.375165,20.40,90.06
2023-12-10 03:24:37.983296,20.40,90.08
2023-12-10 03:24:41.592537,20.40,90.12
2023-12-10 03:24:45.201121,20.40,90.06
2023-12-10 03:24:48.809494,20.40,89.99
